Number,gene_id,gene_symbol,posColors,negColors,K1,K2,DiffK,ttest,gene,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
7740,NECAB3,NECAB3,grey,red,0.078981035,0.054011126,0.024969909,1.597197464,NECAB3,46.6057030246094,-0.23127503058535,-0.357014418944232,0.197618406683476,-1.17031117934161,0.241875764642098,0.646408010991669
7742,NECAP2,NECAP2,green,turquoise,0.225335185,0.48121042,-0.255875235,-1.324205703,NECAP2,2574.48070889929,0.112454566463776,0.117003756201463,0.0800221372072148,1.40529321495849,0.159934105141883,0.539797862635734
7743,NECTIN2,NECTIN2,grey,red,0.122061037,0.015257154,0.106803883,-3.134022296,NECTIN2,412.213924026834,0.532872386052925,0.627801652325242,0.148370421853967,3.59150010759827,0.000328780040766206,0.00826064125658878
7749,NEK1,NEK1,grey,turquoise,0.103144881,0.066544406,0.036600475,2.043625081,NEK1,169.425650912373,-0.261926625703045,-0.335144546072477,0.170944290798581,-1.53223383173215,0.12546474271066,0.486984405216976
7753,NEK7,NEK7,grey,blue,0.133543326,0.312215648,-0.178672322,0.659309854,NEK7,1115.81543567738,0.00715603789000044,0.00769128467848266,0.105319457232654,0.0679460194538654,0.945828605145763,0.987964933850707
7760,NEMF,NEMF,grey,magenta,0.127959976,0.035338949,0.092621027,-0.037885477,NEMF,1113.26582379785,0.0837912608140627,0.086854032770633,0.0763459835838133,1.09752022150682,0.272414046013111,0.676662908871689
7768,NEXN,NEXN,green,red,0.375063006,0.061129994,0.313933012,-8.316000874,NEXN,228.657083399373,1.90723068263854,2.3250815978639,0.158944301063864,11.9993649968752,3.58032755229039e-33,1.65928291340036e-30
7769,NF1,NF1,grey,grey,0.105975903,0.015669137,0.090306766,-1.474773334,NF1,145.111376970651,0.31925142584073,0.372358271260395,0.144775116764496,2.20515398623406,0.0274432908227564,0.21556679100135
7773,NFATC1,NFATC1,grey,turquoise,0.207548717,0.192332879,0.015215839,0.139902292,NFATC1,381.264527043821,-0.0527569485205136,-0.0554484208257281,0.0889601073947789,-0.593040521931855,0.553154033773308,0.865250641298246
7779,NFE2L3,NFE2L3,grey,red,0.085177774,0.047320072,0.037857703,0.688998824,NFE2L3,303.905303364012,-0.108041518775582,-0.126537768661083,0.146213454475598,-0.738930074274479,0.459949459276168,0.812145116688213
7781,NFIC,NFIC,grey,turquoise,0.078073232,0.088606539,-0.010533307,-0.679761121,NFIC,239.312983558584,0.0737131593933355,0.0777737061831116,0.092075769549095,0.800570657778011,0.423380243168147,0.793439426250362
7789,NFKBIL1,NFKBIL1,green,turquoise,0.110574009,0.045502342,0.065071667,-2.019288404,NFKBIL1,111.374120801152,0.145450139090942,0.15516548360478,0.100306404271491,1.45005835018534,0.14704224830885,0.520714268738571
7793,NFU1,NFU1,grey,grey,0.068877768,0.029649171,0.039228597,0.897830491,NFU1,216.629145085012,-0.0769043661226205,-0.0831581358009142,0.109128274571454,-0.704715312549597,0.480987420102966,0.825732025538966
7794,NFX1,NFX1,grey,turquoise,0.096532998,0.099282676,-0.002749678,-0.355822017,NFX1,375.284680773194,0.0702583158781819,0.0793479336641765,0.131832809381333,0.532934981875081,0.594078588635473,0.879744978652717
7796,NFYA,NFYA,grey,blue,0.109357883,0.030262076,0.079095807,-0.185617242,NFYA,205.795473851888,-0.0101445428323288,-0.0119588294510772,0.148487292696539,-0.0683192658988064,0.945531487990007,0.987964326170007
7797,NFYB,NFYB,grey,yellow,0.126916185,0.107469423,0.019446762,2.155723691,NFYB,282.96301859882,-0.243961556182698,-0.270806291920271,0.1236741895108,-1.97261495828435,0.0485394474738282,0.301167867516737
7799,NFYC-AS1,NFYC-AS1,grey,grey,0.072636881,0.016907047,0.055729835,1.833121854,NFYC-AS1,30.9297573092809,-0.308623227691078,-0.570894954395841,0.206208524704823,-1.49665600941016,0.134482788248086,0.503254718986871
7800,NGDN,NGDN,grey,blue,0.102085408,0.048320097,0.053765312,-2.302666135,NGDN,560.614156010015,0.145896713451308,0.152003486682567,0.0812895123420232,1.79477904649559,0.0726889105212774,0.376440831616896
7802,NGRN,NGRN,grey,green,0.124474997,0.055636472,0.068838525,-0.787493861,NGRN,91.5727750927712,0.078582532776997,0.0828353451388642,0.0913396832069418,0.860332880714707,0.389605572771681,0.770208625091611
7804,NHLRC1,NHLRC1,grey,pink,0.119347789,0.062778838,0.056568952,-0.041856216,NHLRC1,23.2082663852302,0.0054719387604785,0.0108881811051004,0.206961126249802,0.0264394519861371,0.978906827004321,0.995160320024943
7806,NHLRC3,NHLRC3,green,black,0.109990251,0.039007423,0.070982828,-4.414419701,NHLRC3,471.939334221029,0.383937343371344,0.400290392296618,0.0819421147594582,4.6854702798237,2.79317830010311e-06,0.000133604893230849
7807,NHP2,NHP2,grey,red,0.144674606,0.025360548,0.119314058,1.71935825,NHP2,415.81476439294,-0.114761402321612,-0.118005185702179,0.0676859165734092,-1.69549897720815,0.0899808041124437,0.418206609721261
7812,NIF3L1,NIF3L1,grey,turquoise,0.106702199,0.100547428,0.006154771,2.072418407,NIF3L1,257.334457967656,-0.236228133831674,-0.266892521276457,0.131954718416923,-1.7902211960719,0.0734183589077858,0.378454115225009
7821,NIPAL2,NIPAL2,grey,blue,0.124329946,0.066252755,0.058077192,1.084297334,NIPAL2,553.500690831702,-0.136780513071666,-0.149733361543981,0.11634291362321,-1.17566690408532,0.239728008837877,0.643489367158685
7824,NIPSNAP1,NIPSNAP1,green,blue,0.28983535,0.067395062,0.222440288,-0.488372196,NIPSNAP1,252.203654773261,0.0376583333000868,0.0409675535684849,0.112785468648219,0.333893486026504,0.73845993539112,0.929668207522215
7826,NIPSNAP3B,NIPSNAP3B,grey,pink,0.054342196,0.051585058,0.002757138,0.514394051,NIPSNAP3B,32.0956011390256,-0.0919846591666217,-0.102826425183092,0.12708919641507,-0.723780319345181,0.469200613668787,0.817611864811376
7836,NKTR,NKTR,grey,green,0.133842778,0.10085129,0.032991489,-1.676074752,NKTR,1214.73658479121,0.105885229464077,0.110683463144446,0.0842958889735734,1.25611380048761,0.209074713283671,0.607973897261617
7838,NLN,NLN,grey,blue,0.124550329,0.07832607,0.046224259,-0.003146647,NLN,538.339124900936,-0.00120694913292501,-0.00132988377978981,0.119923305912325,-0.0100643417369381,0.991969952675569,0.99833671281966
7843,NLRP3,NLRP3,green,greenyellow,0.240677138,0.202364249,0.038312889,-1.293566315,NLRP3,1936.27276353879,0.126106030924025,0.136555091298821,0.110040649154694,1.14599497451843,0.251797231450237,0.65540962409461
7847,NME1,NME1,grey,turquoise,0.096240907,0.096852748,-0.000611841,0.604606659,NME1,121.64910082507,-0.0828042903021625,-0.0923857803239159,0.126211967060975,-0.656073209461656,0.511777021002473,0.844391595965709
7850,NME2P1,NME2P1,grey,turquoise,0.086566994,0.045793321,0.040773672,-1.55053329,NME2P1,35.7866914963303,0.0765381639253482,0.0803208565415417,0.0876592098768275,0.873133171436226,0.382590495259332,0.765843087257807
7852,NME4,NME4,grey,pink,0.096134897,0.046602749,0.049532148,1.133443776,NME4,201.242350272508,-0.201597029844581,-0.241732174003497,0.153979557762377,-1.3092454139639,0.190451233344431,0.583068184292146
7858,NMNAT3,NMNAT3,grey,grey,0.065191324,0.01900566,0.046185664,1.055711483,NMNAT3,26.3762732481541,-0.128276348570934,-0.318627623112764,0.203095264000599,-0.631606793994741,0.527643845988189,0.851901556714693
7868,NOC2LP1,NOC2LP1,grey,brown,0.122409694,0.066159893,0.056249801,-0.171706322,NOC2LP1,22.8225819608697,-0.0450568981787213,-0.0495103786414117,0.118372449310943,-0.380636697483254,0.70347284687191,0.918649363490686
7872,NOD1,NOD1,grey,turquoise,0.129892227,0.151787043,-0.021894816,-0.887216557,NOD1,113.98396053798,0.133718966190966,0.159834329264923,0.153088185817765,0.873476718511408,0.382403290679126,0.765843087257807
7875,NOL11,NOL11,grey,turquoise,0.12653378,0.054839236,0.071694544,-0.118972883,NOL11,206.878135820857,0.0147461348932129,0.0177239812593641,0.154769743538709,0.0952778918931574,0.924094102469862,0.983021036489433
7890,NOP10,NOP10,grey,black,0.073722911,0.055981251,0.017741661,-1.156883578,NOP10,1929.71241174347,0.0505596664885424,0.0522524513693751,0.0732825768951221,0.689927519346114,0.490239768912582,0.831695486273271
7897,NOP56P3,NOP56P3,green,pink,0.163812969,0.039234421,0.124578548,-0.098675048,NOP56P3,3.09796019277043,0.0361406919034323,0.0565136626261966,0.198703275803476,0.181882718124771,0.855674767215272,0.964399275139249
7900,NORAD,NORAD,grey,blue,0.121860747,0.207767096,-0.085906349,1.707699086,NORAD,660.469031229736,-0.190163256419972,-0.201510359315207,0.0954102780519001,-1.99311080842391,0.0462493147194985,0.292095412978942
7901,NOSIP,NOSIP,grey,turquoise,0.123061501,0.059916725,0.063144775,-1.163407653,NOSIP,631.945700786218,0.0761564540571705,0.0791753161602068,0.0792763097114987,0.96064580117715,0.336730291264586,0.729687263541452
7905,NOXA1,NOXA1,grey,red,0.12094933,0.022567973,0.098381358,1.398800688,NOXA1,89.7381486604253,-0.204707052223522,-0.234442816394264,0.137725356992739,-1.48634250579081,0.137188549034057,0.507521947843757
7909,NPEPL1,NPEPL1,grey,turquoise,0.105582509,0.190356585,-0.084774076,1.028754662,NPEPL1,146.481776274224,-0.095489312747441,-0.0999042516591096,0.0850747936023148,-1.1224160377492,0.261685588609519,0.667083333933656
7919,NPIPB15,NPIPB15,grey,turquoise,0.104967085,0.048244128,0.056722957,-0.74344433,NPIPB15,22.5561697925797,0.152228205686112,0.241689706598834,0.199914099916238,0.761468079289526,0.44637753778143,0.804598405396001
7923,NPIPB9,NPIPB9,grey,green,0.09318824,0.056505174,0.036683065,2.247285747,NPIPB9,25.7805846177775,-0.293766927965709,-0.335739967969983,0.136819352991126,-2.14711531331947,0.031784102477391,0.235338410669649
7924,NPIPP1,NPIPP1,grey,green,0.114990829,0.029795152,0.085195677,1.084225407,NPIPP1,7.6153647695584,-0.206154059709253,-0.267381311251937,0.173724716666768,-1.18667086448436,0.235357471689939,0.63948267366983
7930,NPM1P24,NPM1P24,grey,grey,0.123744315,0.015929746,0.107814569,1.278063366,NPM1P24,9.58714164896452,-0.18482412099307,-0.210278469071315,0.134830490349057,-1.37078876235328,0.170440815078581,0.556575418224743
7934,NPM1P37,NPM1P37,grey,grey,0.090360985,0.044262499,0.046098487,2.506689477,NPM1P37,16.6299357180168,-0.477836758759113,-0.616904222103479,0.172775297894944,-2.76565437641242,0.00568087090261769,0.0721212866068555
7937,NPM1P46,NPM1P46,grey,purple,0.070374698,0.019351382,0.051023316,0.555586315,NPM1P46,10.15751656432,-0.0682266003644301,-0.0758569862753238,0.124458663385511,-0.54818683174427,0.583563623024063,0.874899397630846
7947,NQO2,NQO2,grey,turquoise,0.08136412,0.100325475,-0.018961354,0.328726737,NQO2,1234.98519019908,-0.0713615427632867,-0.0800705400021233,0.128865898380102,-0.553765919923976,0.579739054659037,0.873723131656947
7951,NR1H3,NR1H3,grey,grey,0.07463031,0.028731084,0.045899227,0.441275826,NR1H3,63.4735951397629,-0.0639389335560186,-0.0856463912388847,0.180046994914148,-0.355123580854579,0.722497011537354,0.924574266752719
7953,NR2C1,NR2C1,grey,grey,0.10395397,0.028637552,0.075316418,-1.001570454,NR2C1,225.634844552968,0.136175114041871,0.150371084443215,0.121034554062221,1.12509287200634,0.26054968151114,0.665739231550457
7966,NRBP2,NRBP2,grey,blue,0.102012713,0.053110455,0.048902258,-1.735396449,NRBP2,47.3935415205419,0.33839590306603,0.578117863537492,0.203985353022627,1.65892255523118,0.0971313989572758,0.433017558687307
7968,NRDE2,NRDE2,grey,brown,0.075863353,0.028445703,0.04741765,-0.550983088,NRDE2,180.080986729618,-0.223782896467488,-0.244673170495568,0.115656739472379,-1.93488851136886,0.0530039783059495,0.316370339888545
7969,NREP,NREP,grey,blue,0.120765464,0.234577292,-0.113811829,1.044944777,NREP,293.762868972202,-0.0835023746181713,-0.0937511149432865,0.129160553110009,-0.646500596409267,0.517955211002009,0.847786284594378
7971,NRG1,NRG1,grey,grey,0.087008818,0.027983095,0.059025723,0.136759066,NRG1,539.503518286189,-0.0368854929640542,-0.0506928286205737,0.184261621018111,-0.200180009055866,0.841339801204444,0.959503101109715
7974,NRIR,NRIR,green,salmon,0.275821479,0.054245823,0.221575656,-6.110450419,NRIR,62.6760752527514,1.71886037287456,3.52738018297121,0.206923536535802,8.30674171556681,9.83657374665844e-17,1.78384126510054e-14
7981,NSA2,NSA2,green,turquoise,0.166649927,0.032352067,0.13429786,0.049753984,NSA2,299.363834575098,-0.021948921330544,-0.0233954976714444,0.0996890851854654,-0.220173766162157,0.825735826897557,0.954775471359238
7995,NSRP1P1,NSRP1P1,grey,green,0.055922427,0.03662596,0.019296468,0.818622418,NSRP1P1,26.2401962970543,-0.10219423006653,-0.115324138988624,0.131514405271661,-0.77705731060741,0.437124958606461,0.798379574265762
8005,NT5C3A,NT5C3A,green,brown,0.301522163,0.180379086,0.121143077,-4.920576088,NT5C3A,940.420581506332,0.539117548617346,0.572295312770962,0.0967552323618122,5.57197306499496,2.51870368908681e-08,1.89630200129623e-06
8006,NT5C3AP1,NT5C3AP1,green,blue,0.317277589,0.134820019,0.182457571,-4.792337372,NT5C3AP1,92.6077930113586,0.535943881940116,0.569771503607898,0.0978005953423276,5.47996543440429,4.25408937052053e-08,3.05927702835192e-06
8008,NT5DC1,NT5DC1,grey,brown,0.067492927,0.04740387,0.020089058,1.981446351,NT5DC1,303.68525361581,-0.237932852279846,-0.259375894054045,0.113968552243301,-2.08770619259869,0.0368243458983879,0.256075936549143
8011,NTAN1P2,NTAN1P2,grey,grey,0.086657482,0.019884423,0.066773059,-1.403723337,NTAN1P2,13.4933002140365,0.246119647408506,0.347775725021423,0.188369541954522,1.30657878579928,0.191355805360137,0.584893055955689
8015,NUAK2,NUAK2,grey,turquoise,0.067858173,0.074022483,-0.006164311,0.310966331,NUAK2,865.596320982873,-0.0458015528093985,-0.0515167551726234,0.129989554382736,-0.35234794847086,0.724577333097892,0.925221602623973
8016,NUB1,NUB1,green,blue,0.195438728,0.119175228,0.076263499,-2.190394297,NUB1,741.413160128843,0.224910487233979,0.237593245769686,0.0930564724493432,2.41692470511831,0.0156522545145467,0.147972696237929
8019,NUBPL,NUBPL,grey,pink,0.108845903,0.044872166,0.063973736,1.366163646,NUBPL,53.8501625765249,-0.24932851269832,-0.330252649408476,0.177933706307559,-1.40124385577264,0.16114116394727,0.5412002365051
8020,NUCB1,NUCB1,green,turquoise,0.190038031,0.312438081,-0.12240005,-3.824593453,NUCB1,2379.58575471969,0.259909354222097,0.266852177150178,0.0658971919075819,3.94416433687508,8.00787314964441e-05,0.00255358095620542
8025,NUDCD1,NUDCD1,grey,darkgreen,0.086139814,0.080217508,0.005922306,0.794149453,NUDCD1,128.170526072696,-0.132435075167405,-0.168886018902287,0.170251001104144,-0.777881329968763,0.436638975729548,0.79815109464806
8029,NUDT13,NUDT13,grey,grey,0.1399739,0.051012636,0.088961263,-0.197404763,NUDT13,24.7390053165156,0.0606035126096697,0.126126459259107,0.206800935434286,0.293052410437125,0.76948209153631,0.939447430463645
8041,NUDT3,NUDT3,grey,black,0.11196831,0.099330958,0.012637352,3.125958083,NUDT3,901.360796540662,-0.240677935050841,-0.249073147271283,0.0746902010929144,-3.22234953888313,0.00127143923659716,0.02334283554162
8045,NUDT5,NUDT5,grey,blue,0.109487558,0.054427377,0.055060181,3.620117893,NUDT5,653.515602794217,-0.291127580752103,-0.305768100873736,0.0883620384516052,-3.29471327114697,0.000985221514929923,0.0193290636819036
8046,NUDT6,NUDT6,grey,blue,0.077381063,0.042173015,0.035208048,2.053739377,NUDT6,6.25081433693662,-0.287622475508754,-0.646270480485313,0.205880228421489,-1.39703786863845,0.162402183793578,0.543033115763199
8048,NUDT9,NUDT9,green,blue,0.213282469,0.074785201,0.138497268,-1.151374854,NUDT9,231.419344527615,0.102010363058393,0.114913049979834,0.130689519110302,0.780555041849199,0.43506424268235,0.797299189906889
8049,NUFIP1,NUFIP1,grey,grey,0.124349408,0.036567494,0.087781914,0.088420049,NUFIP1,40.5407818328841,-0.0181185549741065,-0.0273640111274238,0.195802339107034,-0.0925349260725742,0.926273043256604,0.983753665609245
8053,NUP107,NUP107,grey,turquoise,0.088903695,0.116524953,-0.027621258,0.777896346,NUP107,350.13121979787,-0.0881432512092672,-0.0955481636454133,0.110681487575202,-0.796368508775043,0.425817876456463,0.793903466949859
8059,NUP205,NUP205,grey,grey,0.130264445,0.024136923,0.106127522,-0.876201664,NUP205,158.634591204655,0.143179508928633,0.209873144840811,0.19277950214147,0.742711270327704,0.457656504869218,0.811227183936188
8060,NUP210,NUP210,grey,turquoise,0.109196641,0.132465744,-0.023269102,0.281728566,NUP210,601.189029041485,-0.0274980352553459,-0.0291521106129763,0.0957626073294244,-0.287147938242245,0.773999047575491,0.940315358502538
8062,NUP35,NUP35,grey,yellow,0.158913865,0.070018916,0.088894949,-0.041817051,NUP35,51.7162550200744,0.00478460365884943,0.00835027996785611,0.204741942189806,0.0233689473083823,0.981355974696827,0.995223782319523
8063,NUP37,NUP37,grey,tan,0.142564585,0.027695987,0.114868598,-0.573567779,NUP37,188.047970010317,0.0417114915354842,0.0458085674944365,0.118128803857352,0.353101785283915,0.724012134524325,0.925040595693251
8066,NUP50-AS1,NUP50-AS1,grey,pink,0.061329173,0.126670394,-0.065341221,0.962601658,NUP50-AS1,196.12726889733,-0.135716335056336,-0.155346545496361,0.137491722392315,-0.987087314748207,0.32359983592984,0.721181336878758
8067,NUP54,NUP54,grey,yellow,0.114991594,0.113215783,0.001775811,0.595328373,NUP54,264.374919554341,-0.0303527530079691,-0.0335085973856991,0.120900082419184,-0.25105651212652,0.801770417569406,0.949027870958055
8080,NUTM2A-AS1,NUTM2A-AS1,grey,yellow,0.072519827,0.051412236,0.02110759,3.78681936,NUTM2A-AS1,307.061883830051,-0.206096808410208,-0.217768908681666,0.0931897221224778,-2.21158303422493,0.0269954887493022,0.213118774681274
8089,OARD1,OARD1,grey,lightyellow,0.10440157,0.08551623,0.01888534,1.155056189,OARD1,251.790574849299,-0.14391113353614,-0.160444163057024,0.12583634914745,-1.14363722812326,0.252774115818218,0.656734045769145
8090,OAS1,OAS1,green,salmon,0.309409304,0.156455336,0.152953968,-11.30707156,OAS1,4765.60687015279,1.44556463574345,1.54099435419187,0.0998404303955908,14.4787500415993,1.6507173529981e-47,1.91253946648752e-44
8091,OAS2,OAS2,green,salmon,0.389946652,0.109374656,0.280571996,-11.07342815,OAS2,2657.68636900045,1.98397767679485,2.22187511631982,0.128126385226575,15.4845364074421,4.41231672430504e-54,1.31455521836259e-50
8092,OAS3,OAS3,green,salmon,0.437373765,0.09441429,0.342959476,-9.840747321,OAS3,3479.46430960343,2.16632922776603,2.57838020753131,0.151777684088587,14.2730417898696,3.22211995062688e-46,3.35986557851618e-43
8093,OASL,OASL,green,salmon,0.604593217,0.106635351,0.497957866,-10.10221707,OASL,1687.77273791953,2.41463622841111,2.83039844344778,0.146616169251356,16.4690991501183,6.11745741396894e-61,6.37897871841611e-57
8095,OAZ1,OAZ1,green,turquoise,0.251165466,0.136873063,0.114292403,-2.570462939,OAZ1,13127.8100021675,0.0757704917984805,0.0767170467374265,0.0456939053144151,1.65821877725512,0.0972733160861173,0.433361400646989
8097,OAZ3,OAZ3,grey,salmon,0.064678022,0.02396312,0.040714903,-0.100826463,OAZ3,10.9179865883802,-0.150278581440739,-0.180277620047683,0.154143017983435,-0.974929538857799,0.329595212526439,0.724921763049871
8103,OCLM,OCLM,grey,blue,0.068856234,0.056237731,0.012618503,0.504206644,OCLM,18.102453458325,-0.0760464821623201,-0.139123945822871,0.206050808001155,-0.369066653511466,0.712078043722928,0.920928617116417
8106,ODF2,ODF2,grey,blue,0.106007036,0.152243217,-0.046236181,-0.169833229,ODF2,311.221291668602,-0.0350271445672324,-0.038681264741315,0.121051502862973,-0.289357370530808,0.772307913652989,0.94028466190231
8110,OFD1,OFD1,grey,purple,0.069483971,0.03848293,0.031001042,0.087541326,OFD1,168.145762426242,-0.00291140679023003,-0.00325648751006821,0.127433234716946,-0.0228465266278206,0.981772694814999,0.995223782319523
8112,OGFOD1,OGFOD1,grey,turquoise,0.118766617,0.07669159,0.042075028,-0.93680348,OGFOD1,237.480387151877,0.1640418140785,0.179229672734713,0.115310678477679,1.42260730961057,0.154850023834724,0.532903836150689
8120,OLA1,OLA1,grey,blue,0.140076773,0.075171861,0.064904912,1.210717274,OLA1,574.816583301494,-0.116450504968869,-0.121715524128755,0.0841942887303385,-1.38311644085316,0.1666291653076,0.548807839938406
8121,OLA1P1,OLA1P1,grey,blue,0.107658931,0.044503725,0.063155206,-0.671900742,OLA1P1,50.4606481000405,0.04965585246438,0.0527701557478423,0.0974766049218416,0.509413027917775,0.61046274643529,0.886209017237861
8125,OMA1,OMA1,grey,yellow,0.149394956,0.100029304,0.049365653,0.63596574,OMA1,235.756504382629,-0.0886201676950286,-0.104783167010652,0.149494059463487,-0.592800596980736,0.553314608178942,0.865250641298246
8127,OPA3,OPA3,grey,brown,0.075813447,0.130804746,-0.054991299,0.101503798,OPA3,209.664045879069,-0.102055034106428,-0.1095982767848,0.104793067011355,-0.973872003339394,0.330120096224811,0.725097002924735
8135,OR2A1-AS1,OR2A1-AS1,green,blue,0.084650539,0.127979907,-0.043329368,-0.452863801,OR2A1-AS1,22.9409665145279,0.0308046568447299,0.0329125022137623,0.1013654509433,0.303897003940335,0.761206360422865,0.935838666365722
8138,OR52K2,OR52K2,grey,pink,0.096137525,0.024790609,0.071346916,0.27340078,OR52K2,18.4519797803533,-0.0294019432144005,-0.0380149214809139,0.173337901734179,-0.169622124880049,0.865307321552786,0.966110829861521
8145,OR7E94P,OR7E94P,grey,grey,0.11386144,0.034044456,0.079816984,-1.609073719,OR7E94P,23.5785010834127,0.172435136363378,0.187013970857908,0.110971825188578,1.55386410983467,0.120216834283813,0.47836712058556
8148,ORAI3,ORAI3,grey,turquoise,0.132125002,0.122223241,0.009901761,0.746610055,ORAI3,539.564186664376,-0.0379023069445286,-0.0398869142678526,0.0900143439502478,-0.421069634918161,0.673704233920938,0.907629315143485
8157,ORMDL2,ORMDL2,green,tan,0.215617632,0.051819209,0.163798424,-1.997624673,ORMDL2,616.713755082836,0.137918359729808,0.144470470369321,0.0861371082864346,1.60114917337582,0.109343883142685,0.458998755167699
8167,OSBPL7,OSBPL7,grey,grey,0.092300664,0.02190399,0.070396674,-0.08663816,OSBPL7,64.0622224070128,0.0234994442874436,0.0414040495356904,0.205071434498782,0.114591504881599,0.908768913473841,0.979735466899113
8174,OSGEPL1,OSGEPL1,grey,grey,0.101914829,0.028024545,0.073890284,0.766468786,OSGEPL1,44.1702940746715,-0.138585284266429,-0.246370098841299,0.205308747294803,-0.67500915617314,0.499669947730042,0.837939591501289
8180,OSTC,OSTC,grey,blue,0.170313847,0.093711392,0.076602456,1.974178381,OSTC,1520.20552990007,-0.124308309922734,-0.127641012073122,0.0660016446593716,-1.88341230834895,0.0596445136090938,0.335597426930605
8183,OTUB1,OTUB1,grey,blue,0.137488665,0.186670009,-0.049181344,-2.150262641,OTUB1,2248.79689226604,0.0832909837688688,0.0843629456409837,0.0463609870420902,1.79657485922917,0.0724031385865836,0.375707254347649
8189,OTUD6B-AS1,OTUD6B-AS1,grey,blue,0.108588651,0.031727636,0.076861016,0.465529529,OTUD6B-AS1,294.193681092109,-0.109606952503939,-0.119245642406525,0.112799654678315,-0.971695816060065,0.331201898864383,0.726102055978559
8192,OXA1L,OXA1L,grey,grey,0.132977572,0.033145187,0.099832385,0.494117775,OXA1L,939.335837019618,-0.0227568741864457,-0.0233516756566978,0.0652120905563332,-0.348967100921068,0.727114008463007,0.926138479791922
8195,OXLD1,OXLD1,grey,black,0.087187101,0.038957097,0.048230004,0.379982483,OXLD1,264.561199547252,-0.0732731777857717,-0.0775475366194268,0.0944794786462156,-0.775545958082048,0.43801711972002,0.798919628455573
8197,OXR1,OXR1,grey,brown,0.135124676,0.206493694,-0.071369018,0.600402045,OXR1,928.165494996887,-0.0315787646247667,-0.0336050826881744,0.0985312545294867,-0.320494900583209,0.7485931954173,0.932442941965445
8212,P4HA1,P4HA1,grey,blue,0.101507912,0.161094731,-0.059586819,5.135972809,P4HA1,1002.92991168488,-0.39462926316231,-0.409410328694892,0.0772070018806738,-5.11131443456675,3.19924979112124e-07,1.90629583982381e-05
8237,PAFAH2,PAFAH2,grey,blue,0.101586626,0.063877063,0.037709563,1.274298639,PAFAH2,118.132001395414,-0.165687393417602,-0.193653023811226,0.145490267674605,-1.13882114636128,0.254777759964465,0.658923211874821
8238,PAG1,PAG1,grey,grey,0.090304675,0.015231801,0.075072874,-2.626279451,PAG1,345.706394987631,0.338457039800286,0.374560492095176,0.122177097846403,2.77021672446159,0.005601900469969,0.0714979402088149
8250,PAM16,PAM16,grey,pink,0.117419905,0.029841534,0.087578371,-1.135801293,PAM16,9.18385164122966,0.417462584204267,0.550439010920298,0.177212593760172,2.35571623520862,0.018487033862089,0.165684181862427
8255,PANK4,PANK4,grey,purple,0.102339003,0.082597869,0.019741134,0.665742048,PANK4,159.409829137412,-0.111145023055769,-0.129030196023207,0.143040050273429,-0.777020301959551,0.437146792545708,0.798379574265762
8259,PAPD5,PAPD5,grey,turquoise,0.112686391,0.046993454,0.065692937,-0.349923392,PAPD5,144.478489229267,0.046288448957874,0.0536933931984615,0.142727405585733,0.32431367170105,0.745700570068372,0.932069846495409
8270,PAQR9-AS1,PAQR9-AS1,grey,lightcyan,0.072298567,0.038231636,0.034066931,-2.050583519,PAQR9-AS1,5.80088591589525,0.277863998798798,0.33511448389731,0.155857306729199,1.78281021679391,0.0746172020755479,0.381959583067053
8273,PARGP1,PARGP1,grey,blue,0.107274258,0.057359966,0.049914292,-0.29141286,PARGP1,75.0030176163651,0.0172116705614294,0.0190130405055047,0.121223560812799,0.141982882255114,0.887093526679238,0.973036106816153
8276,PARN,PARN,grey,midnightblue,0.196743928,0.096985324,0.099758604,-1.836631305,PARN,595.535796073909,0.193491107657288,0.209002114779143,0.108509286294592,1.7831755627991,0.074557729118792,0.381852023765326
8278,PARP10,PARP10,green,turquoise,0.274174991,0.247748408,0.026426583,-7.835035521,PARP10,839.692518278319,0.934030865931446,0.995064106008931,0.0993677832030022,9.39973536516639,5.47004747181922e-21,1.31123954051483e-18
8279,PARP11,PARP11,green,turquoise,0.400300094,0.093378504,0.30692159,-4.076099293,PARP11,355.104421820904,0.62530689104543,0.702892495150132,0.129772429969605,4.81848795766472,1.44650254548824e-06,7.56060415693162e-05
8280,PARP12,PARP12,green,red,0.174087821,0.169461359,0.004626462,-7.579362711,PARP12,1103.99516851728,1.18150863043731,1.38284238529971,0.146128195375619,8.08542545400134,6.1947559816681e-16,1.06769947105527e-13
8281,PARP14,PARP14,green,midnightblue,0.201003458,0.204310246,-0.003306788,-10.91237543,PARP14,3565.99442659312,1.47994995404602,1.57935946310728,0.100601312308075,14.7110402448222,5.47591209722363e-49,7.13750917422492e-46
8284,PARP2,PARP2,grey,midnightblue,0.136416431,0.049192677,0.087223754,1.854674526,PARP2,104.8005452701,-0.303728542658209,-0.422218469339167,0.185857419227808,-1.63420187324308,0.102216469360905,0.444793900431747
8288,PARP6,PARP6,grey,blue,0.106052396,0.128268713,-0.022216317,-1.166889119,PARP6,663.651902423232,0.105211058990263,0.111537009634335,0.0957413313848106,1.09890950406143,0.271807540713348,0.676135352652958
8290,PARP9,PARP9,green,salmon,0.584052079,0.174316337,0.409735742,-11.04188912,PARP9,3288.56039615813,1.72140142833465,1.86902353893181,0.111746909627968,15.4044656274219,1.52746558586612e-53,3.98191184915473e-50
